age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y 
58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,277,2,264,5,failure,no
33,management,married,tertiary,no,4728,no,no,cellular,14,110,3,-1,0,unknown,no
41,entrepreneur,married,unknown,no,89,yes,no,unknown,6,333,2,-1,0,unknown,no
59,management,married,secondary,no,4412,no,no,cellular,2,162,2,-1,0,unknown,yes
26,services,divorced,secondary,no,74,yes,no,unknown,23,106,6,-1,0,unknown,no
65,admin.,married,secondary,no,952,no,no,cellular,2,310,1,-1,0,unknown,yes
34,technician,married,secondary,no,-346,yes,no,unknown,3,115,4,-1,0,unknown,no
53,services,married,tertiary,no,-3,no,no,cellular,8,133,2,-1,0,unknown,no
50,housemaid,married,secondary,no,388,no,no,cellular,15,173,2,99,4,failure,yes
51,admin.,married,secondary,no,684,yes,no,cellular,20,68,1,-1,0,unknown,no
38,management,single,tertiary,no,11971,yes,no,cellular,8,327,3,-1,0,unknown,no
56,retired,married,secondary,no,728,no,no,cellular,31,107,15,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,29,120,2,-1,0,unknown,no
48,management,married,tertiary,no,717,no,no,telephone,29,139,2,-1,0,unknown,no
42,technician,married,tertiary,no,849,no,no,cellular,13,403,2,-1,0,unknown,no
32,admin.,married,secondary,no,342,no,no,cellular,29,179,1,-1,0,unknown,no
64,retired,married,primary,no,48,no,no,cellular,9,167,3,92,1,success,yes
50,management,married,tertiary,no,253,no,no,cellular,28,513,9,-1,0,unknown,yes
37,blue-collar,married,primary,no,643,yes,yes,cellular,2,81,3,269,3,other,no
36,management,single,tertiary,no,811,no,no,cellular,6,229,1,-1,0,unknown,yes
29,admin.,single,secondary,no,428,yes,yes,cellular,7,54,1,345,2,failure,no
51,services,divorced,secondary,no,12,yes,no,cellular,17,150,1,-1,0,unknown,no
35,management,single,tertiary,no,397,yes,no,cellular,17,594,1,-1,0,unknown,yes
41,admin.,divorced,secondary,no,2970,no,yes,unknown,27,169,2,-1,0,unknown,no
46,blue-collar,single,primary,no,355,yes,no,unknown,13,320,1,-1,0,unknown,no
52,management,married,tertiary,no,751,no,no,cellular,14,165,4,371,5,failure,no
41,management,divorced,tertiary,no,369,yes,no,telephone,22,9,3,-1,0,unknown,no
41,blue-collar,married,unknown,no,665,yes,no,unknown,19,142,3,-1,0,unknown,no
59,management,married,primary,no,2269,no,yes,unknown,5,158,1,-1,0,unknown,no
80,housemaid,married,primary,no,0,no,no,cellular,23,639,1,189,1,failure,yes
33,management,single,secondary,no,-665,yes,yes,cellular,16,324,1,342,1,failure,no
50,unemployed,married,secondary,no,525,yes,no,telephone,18,177,2,-1,0,unknown,no
44,management,divorced,tertiary,yes,-26,no,no,cellular,22,92,4,-1,0,unknown,no
39,management,married,primary,no,197,yes,no,cellular,15,193,1,-1,0,unknown,no
28,management,single,tertiary,no,6784,no,no,cellular,1,502,1,115,3,other,yes
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,46,1,182,2,failure,no
37,technician,married,secondary,no,1109,yes,no,cellular,12,62,1,354,5,failure,no
34,technician,divorced,secondary,no,347,no,no,cellular,29,15,14,-1,0,unknown,no
35,management,single,tertiary,no,1756,no,no,cellular,20,195,1,-1,0,unknown,yes
53,technician,married,tertiary,no,988,no,no,cellular,20,1408,5,-1,0,unknown,yes
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,226,3,97,2,failure,yes
56,technician,married,secondary,no,778,no,no,cellular,9,659,1,-1,0,unknown,no
32,admin.,married,tertiary,no,882,no,no,unknown,23,569,3,-1,0,unknown,no
33,management,married,secondary,no,94,yes,no,cellular,17,62,1,-1,0,unknown,no
47,management,divorced,tertiary,no,8226,yes,no,cellular,30,137,2,-1,0,unknown,no
48,admin.,married,secondary,no,8,no,yes,cellular,7,46,1,-1,0,unknown,no
43,blue-collar,married,primary,no,547,no,yes,unknown,9,96,6,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,41,yes,no,unknown,6,190,1,-1,0,unknown,no
33,management,divorced,tertiary,no,990,yes,no,cellular,24,1491,2,-1,0,unknown,yes
34,management,divorced,tertiary,no,5754,yes,no,unknown,21,56,1,-1,0,unknown,no
27,technician,single,tertiary,no,15161,no,no,cellular,2,74,1,120,1,success,yes
42,technician,married,primary,no,275,no,no,cellular,17,295,2,109,9,failure,no
57,management,married,tertiary,no,2845,yes,no,telephone,19,1143,5,-1,0,unknown,yes
57,management,married,tertiary,no,10583,no,no,cellular,28,341,3,98,3,success,yes
38,services,married,secondary,no,304,no,yes,cellular,2,238,1,214,1,failure,no
40,blue-collar,divorced,primary,no,-78,no,yes,cellular,17,330,2,-1,0,unknown,no
42,management,married,tertiary,no,372,yes,no,cellular,4,153,3,1,2,success,yes
35,housemaid,married,primary,no,113,yes,no,cellular,17,923,2,-1,0,unknown,yes
30,admin.,single,tertiary,no,726,no,no,cellular,29,103,1,-1,0,unknown,no
42,unemployed,married,secondary,no,250,yes,no,cellular,29,247,3,-1,0,unknown,no
33,management,married,tertiary,no,1390,no,no,cellular,15,92,2,312,2,failure,no
57,blue-collar,married,primary,no,2892,yes,no,unknown,4,235,5,-1,0,unknown,no
41,admin.,single,tertiary,no,873,yes,no,cellular,9,16,9,-1,0,unknown,no
29,management,single,tertiary,no,5359,no,no,cellular,18,147,1,-1,0,unknown,yes
29,management,single,tertiary,no,91,yes,no,telephone,28,426,4,-1,0,unknown,no
80,retired,married,primary,no,1548,no,no,cellular,6,331,2,-1,0,unknown,no
39,technician,single,tertiary,no,1531,no,no,telephone,15,543,6,-1,0,unknown,no
29,management,married,tertiary,no,30,no,no,cellular,30,139,1,-1,0,unknown,no
55,housemaid,married,primary,no,16,no,no,unknown,20,64,1,-1,0,unknown,no
35,management,married,secondary,no,724,yes,no,cellular,14,287,2,415,1,failure,yes
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,156,2,-1,0,unknown,no
36,housemaid,single,secondary,no,1015,yes,no,cellular,18,1008,1,347,2,success,yes
31,admin.,single,secondary,no,112,yes,no,cellular,22,102,7,-1,0,unknown,no
43,blue-collar,married,primary,no,2901,yes,no,cellular,13,179,4,-1,0,unknown,no
43,admin.,divorced,secondary,no,146,yes,no,cellular,7,274,3,358,2,failure,no
36,technician,single,secondary,no,539,yes,no,cellular,27,398,2,477,1,failure,yes
40,management,divorced,tertiary,no,492,no,yes,cellular,7,125,2,-1,0,unknown,no
33,technician,married,secondary,no,256,yes,no,cellular,18,76,1,-1,0,unknown,no
52,management,married,secondary,no,5601,no,no,cellular,4,46,1,-1,0,unknown,no
42,self-employed,married,secondary,no,3211,no,no,cellular,31,180,1,-1,0,unknown,no
53,admin.,married,secondary,no,8449,no,no,cellular,12,123,2,-1,0,unknown,no
47,services,divorced,secondary,no,430,yes,yes,unknown,14,335,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,392,yes,no,cellular,21,391,2,127,2,failure,no
35,management,married,tertiary,no,0,yes,no,cellular,5,148,2,-1,0,unknown,no
52,management,married,tertiary,no,-970,yes,no,cellular,4,489,1,-1,0,unknown,yes
21,blue-collar,single,secondary,no,-273,yes,yes,unknown,13,340,1,-1,0,unknown,no
33,management,single,tertiary,no,383,yes,no,cellular,9,125,1,-1,0,unknown,no
62,blue-collar,married,primary,no,115,no,no,telephone,29,75,3,-1,0,unknown,no
50,management,married,tertiary,no,724,no,no,cellular,4,144,3,-1,0,unknown,no
70,retired,married,primary,no,324,no,no,cellular,15,78,1,96,7,success,no
48,admin.,divorced,secondary,no,162,yes,no,cellular,12,83,1,368,4,failure,no
22,housemaid,single,secondary,no,650,yes,no,unknown,12,181,4,-1,0,unknown,no
35,management,divorced,tertiary,no,286,yes,no,cellular,15,164,3,-1,0,unknown,no
34,management,single,tertiary,no,417,yes,no,cellular,5,270,1,174,15,failure,yes
47,technician,married,secondary,no,17206,yes,no,cellular,19,125,4,-1,0,unknown,no
49,unemployed,married,primary,no,157,yes,no,cellular,2,131,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,300,6,182,2,success,yes
43,management,married,tertiary,no,704,no,no,cellular,18,116,1,-1,0,unknown,no
53,technician,married,secondary,no,195,yes,no,cellular,19,472,1,90,6,success,yes
42,blue-collar,single,primary,no,1628,yes,no,cellular,5,119,1,195,8,success,no
32,technician,married,secondary,no,696,yes,no,unknown,2,815,1,-1,0,unknown,yes
51,self-employed,married,tertiary,no,2007,no,no,unknown,16,1021,1,-1,0,unknown,no
48,entrepreneur,married,secondary,no,86,yes,no,unknown,13,98,1,-1,0,unknown,no
45,self-employed,married,secondary,no,830,no,no,cellular,19,180,1,111,2,failure,no
32,admin.,married,tertiary,no,57,no,no,cellular,9,530,2,-1,0,unknown,no
30,management,single,tertiary,no,1161,yes,no,cellular,29,109,3,-1,0,unknown,no
50,retired,married,secondary,no,8648,no,no,cellular,12,731,3,176,1,failure,yes
25,services,single,secondary,no,2311,no,yes,cellular,21,1105,2,-1,0,unknown,yes
34,admin.,married,secondary,no,247,yes,yes,unknown,12,1727,5,-1,0,unknown,no
34,technician,single,tertiary,no,370,yes,no,cellular,8,155,2,-1,0,unknown,no
30,management,single,tertiary,no,5359,no,no,cellular,27,119,1,98,1,success,yes
42,blue-collar,single,primary,no,1401,yes,no,unknown,19,69,1,-1,0,unknown,no
49,management,married,tertiary,no,146,no,no,cellular,29,86,2,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,21,2,-1,0,unknown,no
42,management,married,secondary,no,0,no,no,unknown,7,234,4,-1,0,unknown,no
39,entrepreneur,divorced,secondary,no,990,yes,no,cellular,23,55,1,-1,0,unknown,no
56,blue-collar,divorced,primary,yes,-1,no,no,cellular,18,304,3,-1,0,unknown,no
31,technician,divorced,secondary,no,431,yes,yes,cellular,18,75,2,-1,0,unknown,no
26,management,single,tertiary,no,170,no,no,cellular,15,129,1,-1,0,unknown,yes
43,blue-collar,single,secondary,no,421,yes,no,unknown,15,298,3,-1,0,unknown,no
27,technician,married,secondary,no,232,yes,yes,unknown,13,1167,1,-1,0,unknown,no
29,admin.,single,secondary,no,891,yes,no,cellular,14,172,2,352,1,failure,no
64,retired,married,primary,no,2140,no,no,cellular,16,881,3,155,2,failure,yes
34,technician,single,tertiary,no,23919,no,no,cellular,12,384,2,-1,0,unknown,no
30,admin.,married,secondary,no,-68,yes,no,cellular,10,327,1,-1,0,unknown,no
36,unemployed,single,secondary,no,490,yes,yes,unknown,16,265,3,-1,0,unknown,no
22,technician,single,secondary,no,283,yes,no,cellular,22,254,2,-1,0,unknown,yes
47,entrepreneur,married,tertiary,no,0,yes,no,cellular,13,213,1,-1,0,unknown,no
27,housemaid,single,secondary,yes,-319,no,yes,cellular,30,89,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,150,2,-1,0,unknown,yes
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,222,4,94,2,success,yes
55,management,married,unknown,no,559,no,no,cellular,28,271,2,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,139,yes,no,unknown,7,91,1,-1,0,unknown,no
55,technician,married,tertiary,no,169,no,yes,cellular,5,618,2,-1,0,unknown,yes
34,management,married,tertiary,no,1778,no,no,cellular,4,358,1,162,2,failure,yes
55,retired,married,primary,no,3334,no,no,cellular,14,632,4,-1,0,unknown,yes
55,entrepreneur,married,secondary,no,5838,no,no,unknown,17,115,2,-1,0,unknown,no
39,blue-collar,married,primary,no,3127,yes,yes,unknown,5,451,2,-1,0,unknown,no
49,technician,divorced,secondary,no,181,yes,no,unknown,28,230,8,-1,0,unknown,no
37,admin.,single,secondary,no,686,yes,no,cellular,5,253,3,280,2,failure,no
70,retired,divorced,primary,no,482,no,no,telephone,14,372,1,196,2,success,yes
37,admin.,married,secondary,no,11303,no,no,cellular,26,500,2,-1,0,unknown,no
36,management,married,tertiary,no,-547,yes,no,cellular,30,267,1,259,2,failure,no
37,management,married,tertiary,no,2205,no,no,unknown,21,85,4,-1,0,unknown,no
29,management,married,tertiary,no,991,no,no,cellular,7,109,2,-1,0,unknown,no
43,management,married,tertiary,no,348,no,yes,cellular,15,88,3,-1,0,unknown,no
28,technician,single,secondary,no,527,yes,no,cellular,29,161,2,265,1,failure,no
28,admin.,single,secondary,no,267,yes,no,unknown,11,198,5,-1,0,unknown,no
32,blue-collar,married,secondary,no,783,yes,no,unknown,21,923,3,-1,0,unknown,yes
30,admin.,single,tertiary,no,305,no,no,cellular,4,227,2,-1,0,unknown,yes
26,blue-collar,single,secondary,no,82,yes,no,unknown,9,654,1,-1,0,unknown,yes
39,blue-collar,single,primary,no,1790,yes,no,unknown,4,229,6,-1,0,unknown,no
40,blue-collar,married,secondary,no,1100,yes,no,unknown,29,660,2,-1,0,unknown,no
43,admin.,married,primary,no,15,yes,no,unknown,13,304,2,-1,0,unknown,no
39,blue-collar,married,tertiary,no,597,no,no,cellular,16,686,6,-1,0,unknown,yes
37,management,married,tertiary,no,900,yes,no,cellular,25,116,1,18,3,failure,no
34,technician,single,tertiary,no,144,yes,yes,cellular,14,104,1,85,19,failure,no
42,services,married,secondary,no,-43,yes,yes,unknown,27,363,3,-1,0,unknown,no
33,management,single,tertiary,no,3552,no,no,cellular,13,158,2,85,3,failure,yes
42,technician,married,unknown,no,1559,no,no,cellular,30,368,1,-1,0,unknown,yes
30,management,single,tertiary,no,-672,no,no,cellular,12,130,2,-1,0,unknown,no
30,technician,single,secondary,no,3286,yes,no,cellular,9,743,1,-1,0,unknown,yes
52,admin.,married,secondary,no,1648,yes,no,cellular,19,172,3,-1,0,unknown,no
43,management,married,tertiary,no,291,yes,no,unknown,9,150,2,-1,0,unknown,no
25,student,married,tertiary,no,4923,yes,yes,cellular,4,78,4,74,14,failure,no
34,technician,married,tertiary,no,482,no,no,cellular,5,56,2,-1,0,unknown,no
31,management,single,tertiary,no,12857,yes,no,telephone,4,483,4,87,2,success,yes
35,blue-collar,divorced,secondary,yes,-12,no,yes,unknown,20,714,4,-1,0,unknown,no
37,services,married,secondary,no,-24,yes,no,unknown,27,147,1,-1,0,unknown,no
41,technician,married,secondary,no,741,yes,no,cellular,6,606,3,335,6,other,no
28,blue-collar,single,secondary,no,1955,no,no,cellular,29,25,1,-1,0,unknown,no
43,services,married,secondary,no,192,yes,yes,unknown,30,273,2,-1,0,unknown,no
31,admin.,single,secondary,no,4198,no,no,cellular,25,234,1,-1,0,unknown,yes
29,unemployed,single,tertiary,no,111,no,no,cellular,6,98,2,-1,0,unknown,no
28,technician,single,tertiary,no,676,no,no,cellular,5,1138,2,-1,0,unknown,yes
58,management,married,tertiary,no,0,yes,no,cellular,18,265,1,188,1,failure,no
36,unemployed,single,tertiary,no,953,yes,no,cellular,31,102,2,101,3,failure,no
27,technician,married,secondary,no,1103,no,no,unknown,4,123,1,-1,0,unknown,no
44,entrepreneur,married,secondary,no,0,no,no,unknown,14,211,2,-1,0,unknown,no
27,housemaid,married,primary,no,0,yes,no,cellular,23,435,3,-1,0,unknown,no
37,housemaid,single,tertiary,no,561,no,no,cellular,18,188,1,165,2,failure,no
60,retired,married,primary,no,55,no,no,cellular,4,207,1,-1,0,unknown,no
60,retired,married,tertiary,no,108,no,no,cellular,26,624,1,-1,0,unknown,yes
43,blue-collar,married,primary,no,-404,yes,yes,cellular,12,205,2,306,1,failure,no
32,technician,single,tertiary,no,47,yes,no,cellular,3,693,7,204,3,failure,no
54,technician,married,secondary,no,25,yes,no,telephone,2,88,3,-1,0,unknown,no
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,27,10,-1,0,unknown,no
50,blue-collar,married,secondary,no,579,no,no,cellular,26,83,4,-1,0,unknown,no
39,student,single,tertiary,no,2103,no,no,cellular,2,588,1,-1,0,unknown,yes
32,services,married,secondary,no,11,no,no,cellular,20,322,2,-1,0,unknown,no
41,blue-collar,married,primary,no,-692,yes,no,cellular,16,370,3,282,2,failure,no
51,management,single,tertiary,no,3087,yes,no,unknown,29,86,4,-1,0,unknown,no
39,blue-collar,married,primary,no,3419,yes,no,cellular,13,155,1,327,5,failure,no
55,blue-collar,single,primary,no,1187,yes,no,cellular,17,113,1,319,2,failure,no
31,entrepreneur,single,tertiary,no,566,yes,no,cellular,29,333,8,-1,0,unknown,no
52,technician,divorced,secondary,no,144,yes,no,cellular,15,362,1,-1,0,unknown,no
39,management,married,secondary,no,18,yes,no,cellular,21,102,1,91,1,failure,no
24,technician,single,secondary,no,3926,yes,no,unknown,16,320,2,-1,0,unknown,no
40,management,married,secondary,no,394,yes,no,cellular,16,60,5,-1,0,unknown,no
47,management,single,tertiary,no,324,no,yes,cellular,6,72,1,-1,0,unknown,no
51,technician,married,secondary,no,195,yes,no,cellular,17,78,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,111,2,-1,0,unknown,no
37,technician,divorced,secondary,yes,0,no,yes,cellular,19,134,1,-1,0,unknown,no
47,management,married,tertiary,no,434,no,no,cellular,12,111,4,-1,0,unknown,no
29,student,single,unknown,no,795,no,no,cellular,7,173,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,8195,yes,no,cellular,16,104,1,332,2,failure,no
37,management,divorced,tertiary,no,488,yes,no,cellular,17,328,1,854,2,failure,yes
52,retired,married,secondary,no,5423,no,yes,cellular,17,93,1,115,1,failure,no
52,technician,married,secondary,no,5303,yes,no,unknown,19,133,1,-1,0,unknown,yes
31,admin.,single,secondary,no,50,no,no,cellular,29,395,1,-1,0,unknown,no
32,technician,married,tertiary,no,60,no,no,cellular,19,153,7,-1,0,unknown,no
47,blue-collar,married,secondary,no,2428,yes,no,cellular,20,9,6,177,16,other,no
47,services,married,secondary,no,2070,yes,yes,unknown,26,136,1,-1,0,unknown,no
54,services,single,secondary,no,8289,no,no,unknown,26,133,2,-1,0,unknown,no
59,management,divorced,tertiary,no,258,yes,no,telephone,29,266,1,-1,0,unknown,yes
77,retired,married,tertiary,no,699,no,no,cellular,13,425,2,-1,0,unknown,yes
41,technician,divorced,unknown,no,143,no,no,unknown,20,141,4,-1,0,unknown,no
60,admin.,married,secondary,no,-396,yes,no,cellular,11,443,1,350,1,failure,no
32,blue-collar,single,secondary,no,3662,no,no,telephone,28,309,1,-1,0,unknown,no
31,management,single,tertiary,no,34,no,no,cellular,22,121,1,-1,0,unknown,no
26,entrepreneur,married,unknown,no,345,yes,yes,cellular,21,149,4,-1,0,unknown,no
30,services,married,secondary,no,-111,yes,no,cellular,5,154,1,-1,0,unknown,no
28,technician,married,secondary,no,169,yes,no,cellular,24,245,2,-1,0,unknown,no
28,technician,married,secondary,no,139,yes,yes,cellular,8,72,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,91,2,185,1,success,no
46,technician,married,secondary,no,329,yes,no,cellular,20,78,1,-1,0,unknown,no
52,self-employed,married,secondary,no,-201,no,yes,cellular,19,905,1,133,2,failure,no
36,technician,divorced,secondary,no,3270,no,no,telephone,5,44,1,-1,0,unknown,no
38,technician,married,tertiary,no,472,yes,no,cellular,20,178,5,326,3,failure,no
